Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM),Rate,Item Description,Xero Account,
99Group,99Group - MWA,FB‐05‐01‐03,Installation of a 12/24 way fibre patch panel within a customer premise environment,Per patch panel, $	185.00 ,"The number of 12/24 way patch panels to be installed within the customer premise environment in the Work Order by the Contractor.
This item:
a) Includes layup of fibre,
b) excludes splicing of 12 way ribbon fibres.",,
99Group,99Group - MWA,FB‐05‐01‐04,Prepare and splice a fibre cable sheath greater than 144 fibres to be connected within a HDODF environment,Per cable sheath," $	1,000.00 ","The number of fibre cable sheaths that are required to be connected within a HDODF environment in the Work Order by the Contractor.
For the avoidance of doubt, this item cannot be claimed in conjunction with FB‐03‐01‐01, FB‐03‐01‐02 and FB‐03‐01‐03",,
99Group,99Group - MWA,FB‐05‐01‐05,"Prepare and splice a fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected within a
HDODF environment",Per cable sheath, $	525.00 ,"The number of fibre cable sheaths that are required to be connected within a HDODF environment in the Work Order by the Contractor.
For the avoidance of doubt, this item cannot be claimed in conjunction with FB‐03‐01‐01, FB‐03‐01‐02 and FB‐03‐01‐03",,
99Group,99Group - MWA,FB‐05‐01‐06,Prepare and splice of a 12 fibre sheath within a customer premises environment,Per cable sheath, $	125.00 ,The number of 12 fibres cable sheath that are required to be terminated at a customer premise location in the Work Order by the Contractor,,
99Group,99Group - MWA,FB‐05‐01‐07,Prepare and splice of a single fibre at a NTD,Per Fibre, $	36.00 ,The number of single fibres that are required to be terminated at a NTD from incoming fibre to NTD termination practice,,
99Group,99Group - MWA,FB‐05‐01‐08,Install only patching cable,Per patching cable, $	38.00 ,The number of patching cables required to be installed within HDODFs to complete the Work Order.,,
99Group,99Group - MWA,CP‐01‐01‐01,Installation of a new 900 type CCU,Per new 900 type CCU, $	890.00 ,The number of new 900 type CCUs which the Contractor is required to install in the Work Order.,,
99Group,99Group - MWA,CP‐01‐01‐02,Installation of a new 1800 type CCU,Per new 1800 type CCU, $	960.00 ,"The number of new 1800 type CCUs which the Contractor is required to install in the Work Order.
For the avoidance of doubt, this rate does not apply where rate CP‐01‐02‐01 applies.",,
99Group,99Group - MWA,CP‐01‐01‐03,"Installation of 10 cable pair bundles between two copper cable insulation displacement modules (Connection Modules), including the termination of the bundle on each Connection Module",Per 10 cable pair bundle, $	37.00 ,The number of 10 cable pair bundles which are installed between two Connection Modules in the Work Order by the Contractor.,,
99Group,99Group - MWA,CP‐01‐01‐04,Cutting over existing services from an existing Connection Module to a new Connection Module,Per 10 cable pairs, $	74.00 ,"The number of 10 cable pair bundles which:
(a) are installed between two Connection Modules in the Work Order by the Contractor; and
(b) in respect of which the Contractor is required to cut over one or more existing service from one or both of the Connection Modules referred to in subparagraph (a) above.",,
99Group,99Group - MWA,CP‐01‐01‐05,Installation of service jumpering in a cross connect unit,Per Service, $	18.00 ,"The number of services that require transposition in the Work Release by the Contractor.
In this schedule of rate, a Service is a premise connected by the copper access network to the public telephony network",,
99Group,99Group - MWA,CP‐01‐02‐01,Upgrading of an existing CCU from 900 type to 1800 type,"Per CCU required to be upgraded from 900 type to
1800 type", $	200.00 ,The number of existing CCUs in the Work Order which the Contractor is required to upgrade from 900 type to 1800 type.,,
99Group,99Group - MWA,CP‐01‐02‐02,Augmentation of an existing 900 type CCU (Pillar Expansion Option 1),Per Expansion CCU," $	1,100.00 ","The number of 900 type CCU's which the Contractor is required to retrofit where the existing CCU has 2 or more available ports.
For the avoidance of doubt, this rate does not apply where rate CP‐01‐01‐01, CP‐01‐01‐02, CP‐01‐02‐01 and CP‐01‐02‐03 applies",,
99Group,99Group - MWA,CP‐01‐02‐03,Augmentation of an existing 900 type CCU (Pillar Expansion Option 2),Per Expansion CCU," $	1,600.00 ","The number of 900 type CCU's which the Contractor is required to retrofit where the CCU has 1 or less available ports
For the avoidance of doubt, this rate does not apply where rate CP‐01‐01‐01, CP‐01‐01‐02, CP‐01‐02‐01 and CP‐01‐02‐02 applies",,
99Group,99Group - MWA,CP‐01‐03‐01,Removal and disposal of an existing CCU,Per existing CCU, $	330.00 ,The number of existing CCU removed and disposed of in the Work Order by the Contractor,,
99Group,99Group - MWA,CP‐01‐04‐01,Replacement of Pillar Lid Lock or Pillar Cap,Per existing CCU, $	54.00 ,The number of existing Pillar Lid Locks or Pillar Caps to be replaced in the Work Order by the Contractor,,
99Group,99Group - MWA,CP‐01‐04‐02,Installation of 2‐piece Pillar Base Repair Kit,Per existing CCU, $	98.00 ,The number of existing CCU's which require a 2‐piece Pillar repair kit to be installed in the Work Order by the Contractor,,
99Group,99Group - MWA,CP‐01‐04‐03,Replace Cover Lightweight (1800 Type),Per existing CCU, $	47.00 ,The number of CCU covers which are required to be replaced in the Work Order by the Contractor,,
99Group,99Group - MWA,CP‐01‐04‐04,"Replacement of copper cable insulation displacement connection module (Connection Module) and termination of
cable",Per existing module, $	78.00 ,The number of CCU 10 pair cable installation connection modules which are required to be replaced in the Work Order by the Contractor,,
99Group,99Group - MWA,CP‐02‐01‐01,Installation of a new Distribution extra large copper joint,Per new Distribution extra large copper joint," $	1,015.00 ","The number of new Distribution extra large copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Distribution extra large copper joint means an enclosure that connects more than 100 copper pairs in total. For the avoidance of doubt, this rate does not apply where rate CP‐02‐01‐07 applies.",,
99Group,99Group - MWA,CP‐02‐01‐02,Installation of a new Distribution large copper joint,Per new Distribution large copper joint, $	480.00 ,"The number of new Distribution large copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Distribution large copper joint means an enclosure that connects more than 50 copper pairs in total and up to and including 100. For the avoidance of doubt, this rate does not apply where rate CP‐02‐01‐08 applies.",,
99Group,99Group - MWA,CP‐02‐01‐03,Installation of a new Distribution small copper joint,Per new Distribution small copper joint, $	310.00 ,"The number of new Distribution small copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Distribution small copper joint means an enclosure that connects up to and including 50 copper pairs in total. For the avoidance of doubt, this rate does not apply where rate CP‐02‐04‐09 applies.",,
99Group,99Group - MWA,CP‐02‐01‐04,Installation of a new Main Cable small copper joint,Per new Main Cable small copper joint, $	480.00 ,"The number of new Main Cable small copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Main Cable small copper joint means an enclosure that connects up to 100 copper pairs in total. For the avoidance of doubt, this rate does not apply where rate CP‐02‐01‐03  applies.",,
99Group,99Group - MWA,CP‐02‐01‐05,Installation of a new Main Cable medium copper joint,Per new Main Cable medium Copper joint," $	1,170.00 ","The number of new Main Cable medium copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Main Cable medium copper joint means an enclosure that connects main cable sizes more than 100 and up to and including 400 copper pairs in total.",,
99Group,99Group - MWA,CP‐02‐01‐06,Installation of a new Main Cable large copper joint enclosure,Per new Main Cable large Copper joint enclosure," $	1,650.00 ","The number of new Main Cable large copper joints which the Contractor is required to install in the Work Order.
In this schedule of rates a Main Cable large copper joint means an enclosure that connects main cable sizes of 401 and up to and including 800 copper pairs in total. For the avoidance of doubt, this rate does not apply where rate CP‐02‐01‐02  applies.",,
