Job No.,Job Name,ID No.,Type of Cost,Cost Code,Project Cost,Date,Month Incurred Credit or Debit,Memo,Debit,Project Revenue,Credit,Sydney Staff & Wagga staff,Cost breakup,,,,,,,
,,,,,,,,RM,,1619.37,,,,,,,,,,
,,,,,,,,CC,,615.38,,,,,,,,,,
,,,,,,Total,,,,6807.33,$0.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,6807.32,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Account Fees - Companies Transactions - ETOLL FEES & TNT,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/10/17,PAY,E-Toll Business Operations Centre - Surcharge on Top- up account per transaction,Etoll - August 2017,1.6,,,,,,,,,,
,,,,,,8/19/17,INV,TNT Australia Pty Ltd - Account Service Fee,51603379,9.5,,,,,,,,,,
,,,,,,8/24/17,PAY,E-Toll Business Operations Centre - Surcharge on Top- up account per transaction,E-toll August 2017,1.6,,,,,,,,,,
,,,,,,8/31/17,PAY,E-Toll Business Operations Centre - Surcharge on Top- up account per transaction,Etoll top up August 2017,1.6,,,,,,,,,,
,,,,,,Total,,,,14.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,14.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Accounting Fees Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,INV,Easdowns Business Specialists - Monthly Instalment per 2018 Service Agreement,122257,508.64,,,,,,,,,,
,,,,,,Total,,,,508.64,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,508.64,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Legal Fees Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/3/17,INV,"Wade Ryan Contracting - HSEQ Services for Month of July 2017
",294,533.33,,,,,,,,,,
,,,,,,Total,,,,533.33,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,533.33,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Office Supplies -  Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/4/17,INV,Officeworks Superstores - Canon PG645 Ink Black,9094236001678412,24.9,,,,,,,,,,
,,,,,,8/28/17,INV,Officeworks Superstores - Reflex Ultra A4 Peper White 500 sheet 5 pack,155514254,22.68,,,,,,,,,,
,,,,,,8/28/17,INV,Officeworks Superstores - Scott Roll Towel 18cm x 140m 8 pack,155514254,32.67,,,,,,,,,,
,,,,,,Total,,,,80.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,80.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Telephone / Internet Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/16/17,INV,"Optus - Acct Number: 8106 5990 7001 41
0413257544 on Wireless Broadband 200GB",822699744,74.72,,,,,,,,,,
,,,,,,8/21/17,INV,Telstra Acc # 898 8808 200 - Sydney,P 247 924 641-4,136.36,,,,,,,,,,
,,,,,,Total,,,,211.08,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,211.08,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Tools & Equipment - Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/10/17,INV,"C.R. Kennedy & Company Pty Ltd - LG753466
Digicat 200 Main PCB Serviced and repaired",1184616,650,,,,,,,,,,
,,,,,,Total,,,,650,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,650,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Office/Wrkshp Main - Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,INV,"Cleanaway - 22/08/17
1 x Clear 1.5m Bin",11924980,93.9,,,,,,,,,,
,,,,,,8/31/17,INV,"Cleanaway - 31/08/17
1 x Bin not out 1.5m Recycle",11924980,13,,,,,,,,,,
,,,,,,8/31/17,INV,Cleanaway - 1 x Environmental Fee,11924980,10.1,,,,,,,,,,
,,,,,,8/31/17,INV,"Cleanaway - 3/08/17
1 x Clear 1.5m Recycle Bin",11924980,13,,,,,,,,,,
,,,,,,8/31/17,INV,"Cleanaway - 8/08/17
1 x Clear 1.5m Bin",11924980,93.9,,,,,,,,,,
,,,,,,8/31/17,INV,"Cleanaway - 17/08/17
1 x Clear 1.5m Recycle Bin",11924980,13,,,,,,,,,,
,,,,,,Total,,,,236.9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,236.9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Rates Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/28/17,INV,Sydney Water - Wastewater (sewerage) Service,5663 689,215.41,,,,,,,,,,
,,,,,,Total,,,,215.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,215.41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Rent  - Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,INV,"GILCIN - Rent 19/08/2017 - 18/09/2017
Unit 26, 10 John Hines Ave, Minchinbury NSW",0012,4416.66,,,,,,,,,,
,,,,,,Total,,,,4416.66,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,4416.66,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Water Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/7/17,INV,Sydney Water - Metered Standpipe permit fee 1/07/17 - 30/06/17,5521 624,143.76,,,,,,,,,,
,,,,,,8/28/17,INV,Sydney Water - Water,5663 689,10.08,,,,,,,,,,
,,,,,,8/28/17,INV,Sydney Water - Water Service,5663 689,35.94,,,,,,,,,,
,,,,,,Total,,,,189.78,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,189.78,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,63C00K 2013 Holden SS - Gilbert Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/22/17,INV,Eureka Operations - Coles Express - E10 ULP 64.05L @ $1.249,2668538,72.73,,,,,,,,,,
,,,,,,8/23/17,INV,7 Eleven Pheasants Nest Nth - E10 ULP 55.90L @ $1.279,4659141,65,,,,,,,,,,
,,,,,,Total,,,,137.73,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,137.73,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,BE38NA 2010 Toyota Land Cruiser -  Gilbert Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/30/17,INV,Eureka Operations - Coles Express - Diesel 158.96L @ $1.369,1479439,197.84,,,,,,,,,,
,,,,,,Total,,,,197.84,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,197.84,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,BU59MS 2013 Hiace Van - Sydney GB Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,INV,Caltex Heathcote - Vortex ULP 44.99L @ $1.334,76512,54.56,,,,,,,,,,
,,,,,,8/4/17,INV,7 Eleven Minchinbury - ULP 51.06L @ $1.184,2464205,54.95,,,,,,,,,,
,,,,,,8/9/17,INV,7 Eleven Burwood - Premium ULP 46.12L @ $1.509,2818387,63.27,,,,,,,,,,
,,,,,,8/14/17,INV,7 Eleven Croydon Park - Premium ULP 46.51L @ $1.419,1741874,59.99,,,,,,,,,,
,,,,,,8/17/17,INV,7 Eleven Windsor - Premium ULP 48.16L @ $1.413,1962031,61.86,,,,,,,,,,
,,,,,,8/22/17,INV,AP Punchbowl - E10 ULP 36.52L @ $1.098,2463188,36.45,,,,,,,,,,
,,,,,,8/25/17,INV,Caltex Lakemba - Vortex ULP 49.67L  @ $1.319,21030,59.55,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Air Filter,313566,31.82,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - ECU Test/Scan,313566,0.91,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Environmental Levy,313566,9,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Labour,313566,153,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Oil Filter,313566,10.71,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - FMX Magnatec professional 10W/30,313566,74.65,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Workshop Consumables,313566,9,,,,,,,,,,
,,,,,,8/30/17,INV,Ultra Tune St Marys - Sump Plug Washer,313566,1.82,,,,,,,,,,
,,,,,,Total,,,,681.54,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,681.54,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,BX10GL Sydney Tipper Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,INV,Transport Repair Services Pty Ltd - Rego ticket,00026011,60,,,,,,,,,,
,,,,,,8/1/17,INV,BP Davis Road - Diesel 84.87L @ $1.280,01-726784,98.77,,,,,,,,,,
,,,,,,8/7/17,INV,BP Marsden Park - Ultimate Diesel 88.96L @ $1.259,410302,101.82,,,,,,,,,,
,,,,,,8/11/17,INV,BP Werrington - Ultimate Diesel 87.41L @ $1.239,170811 07:03,98.45,,,,,,,,,,
,,,,,,8/16/17,INV,BP Leppington - Diesel 95.81L @ $1.169,704087,101.82,,,,,,,,,,
,,,,,,8/21/17,INV,BP Wollongong - Ultimate Diesel 74.75L @ $1.299,864942,88.27,,,,,,,,,,
,,,,,,8/25/17,INV,BP Connect Minchinbury - Diesel 76.08L @ $1.249,495316,86.38,,,,,,,,,,
,,,,,,8/31/17,INV,BP Davis Road - Ultimate Diesel 91.34L @ $1.259 ,01-747014,104.55,,,,,,,,,,
,,,,,,Total,,,,740.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,740.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,CGCOOK 2012 Toyota Rav 4  - Cindy Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/17/17,INV,Caltex Yass - E10 ULP 53.73L @ $1.247,63576,60.91,,,,,,,,,,
,,,,,,Total,,,,60.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,60.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,CHV14B 2013 Toyota Hilux - Sydney PJ Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/16/17,INV,7 Eleven Eastern Creek - Diesel 53.18L @ $1.2194,1230678,58.95,,,,,,,,,,
,,,,,,8/23/17,INV,Eureka Operations - Coles Express - Diesel 60.05L @ $1.299,1644331,70.91,,,,,,,,,,
,,,,,,8/29/17,INV,Caltex Eastern Creek - Vortex Diesel 35.12L @ $1.259,42117,40.2,,,,,,,,,,
,,,,,,Total,,,,170.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,170.06,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,CYY40G 2015 Toyota Hilux - Dylan Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/8/17,INV,Caltex Queanbeyan - Vortex Diesel 64.51L @ $1.219,51997,71.49,,,,,,,,,,
,,,,,,8/17/17,INV,Caltex Mitchell - Vortex Diesel 63.78L @ $1.319,48406,76.48,,,,,,,,,,
,,,,,,Total,,,,147.97,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,147.97,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,DMJ74G 2017 Hiace Van - Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,INV,Woolworths Petrol - Vortex Diesel 54.48L @ $1.199,001/9458,59.38,,,,,,,,,,
,,,,,,8/8/17,INV,BP Smeaton Grange - Ultimate Diesel 52.92L @ $1.199,212797,57.68,,,,,,,,,,
,,,,,,8/15/17,INV,Eureka Operations - Coles Express - Diesel 55.59L @ $1.299,1923789,65.65,,,,,,,,,,
,,,,,,8/22/17,INV,7 Eleven Blair Athol - Diesel 57.05L @ $1.279,3555924,66.33,,,,,,,,,,
,,,,,,8/29/17,INV,Eureka Operations - Coles Express - Diesel 56.80L  @ $1.299 ,1940213,67.07,,,,,,,,,,
,,,,,,Total,,,,316.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,316.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Equipment & Vehicle expense Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/1/17,MJ,SYDNEY VEHICLE  AND TEST EQUIPMENT RENTAL - TEST EQUIPMENT MONTHLY RENTAL,#35959,902,,,,,,,,,,
,,,,,,8/1/17,MJ,SYDNEY VEHICLE  AND TEST EQUIPMENT RENTAL - Forklift,#35959,487,,,,,,,,,,
,,,,,,8/1/17,MJ,"SYDNEY VEHICLE  AND TEST EQUIPMENT RENTAL - CHV14B -HILUX MONTHLY RENTAL - BUILT 06/13, TOYOTA HILUX, KUN26R MY12 SR DOUBLE CAB, UTILITY DUAL CAB, MANUAL, 3.0 LTR 4 CYL, DIESEL, DIRECT INJECTION TURBO INTERCOOLED, WHITE, REGO CHV14B NSW, ENG NO. 1KDA212793, VIN ",#35959,833,,,,,,,,,,
,,,,,,8/1/17,MJ,SYDNEY VEHICLE  AND TEST EQUIPMENT RENTAL - BU59MS -HIACE RENTAL - ,#35959,833,,,,,,,,,,
,,,,,,8/1/17,MJ,SYDNEY VEHICLE  AND TEST EQUIPMENT RENTAL - DMJ74G,#35959,833,,,,,,,,,,
,,,,,,Total,,,,3888,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,6/30/17,,Balance,,3888,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Forklift  - Sydney Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,INV,Supagas - 2 x Monthly Rental of LPG 15kg Cylinder,88990-8-2017,10,,,,,,,,,,
,,,,,,8/31/17,INV,Supagas - 1 x LPG 15kg Cylinder,88990-8-2017,34.09,,,,,,,,,,
,,,,,,Total,,,,44.09,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,44.09,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Generators Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/7/17,INV,BP Marsden Park - ULP 18.38L @ $1.469,410302,24.55,,,,,,,,,,
,,,,,,Total,,,,24.55,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,24.55,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Trailers Transactions,,,,,,,,,,,,,,
,,,,,,DATATEKS Pty Ltd,,,,,,,,,,,,,,
,,,,,,Sydney,,,,,,,,,,,,,,
,,,,,,From 1 Aug 2017 to 31 Aug 2017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,Date,Type,Transaction,Reference,Debit,Credit,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/3/17,INV,"Ontime Mechanical Services - TB38YH
Pink Slip
Reflectors
Brake Adjustment",0301071,90.91,,,,,,,,,,
,,,,,,Total,,,,90.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,8/31/17,,Balance,,90.91,,,,,,,,,,
